MatchID, Map,TeamA,TeamB,TeamAWins, TeamARounds, TeamBRounds, A1_frags, A1_assists, A1_deaths, A2_frags, A2_assists, A2_deaths, A3_frags, A3_assists, A3_deaths, A4_frags, A4_assists, A4_deaths, A5_frags, A5_assists, A5_deaths, B1_frags, B1_assists, B1_deaths, B2_frags, B2_assists, B2_deaths, B3_frags, B3_assists, B3_deaths, B4_frags, B4_assists, B4_deaths, B5_frags, B5_assists, B5_deaths
23302,overpass,CLG,Liquid,0,13,16,19,3,18,21,8,20,20,2,20,18,5,18,17,3,16,19,2,16,19,2,18,19,5,20,20,2,21,15,7,20
23303,inferno,fnatic,Titan,1,16,13,28,11,18,22,5,19,16,3,17,19,3,23,20,6,23,22,5,19,22,4,19,22,6,20,18,4,23,16,2,24
23304,cache,MVP.karnal,Virtual Impact,1,16,4,29,3,7,19,3,8,13,2,8,13,8,8,15,5,12,15,1,17,9,2,17,7,3,17,8,2,20,4,2,18
23305,inferno,Method,compLexity,0,12,16,29,5,18,23,2,20,14,6,23,10,3,19,10,5,20,27,10,17,25,5,17,19,2,16,16,5,18,13,7,18
23306,dust2,compLexity,Method,1,16,11,30,3,13,26,3,15,24,2,17,18,3,16,12,8,17,18,2,22,20,6,23,15,5,21,14,1,21,10,4,23
23307,inferno,m0nster,QeeYou,0,7,16,17,0,17,15,3,17,16,3,17,10,1,15,11,5,18,24,4,15,19,2,10,21,6,17,10,4,12,10,4,15
23308,dust2,TSM,NiP,0,7,16,16,4,19,15,3,17,13,2,20,10,4,17,7,1,18,24,1,10,21,2,14,19,3,12,15,3,14,12,8,11
23309,mirage,TSM,NiP,1,16,8,23,2,14,19,5,11,20,4,15,19,5,14,13,5,15,19,6,16,16,3,19,12,3,18,13,2,22,9,6,20
23310,inferno,NiP,TSM,0,10,16,22,1,19,18,4,19,19,6,18,16,5,20,10,3,19,28,3,17,19,6,14,20,6,18,18,4,16,10,3,21
23311,cobblestone,Virtus.pro,fnatic,0,7,16,16,2,17,14,2,20,14,3,21,12,4,21,8,4,20,26,4,12,24,4,15,21,3,12,17,8,14,10,4,11
23312,overpass,E-frag.net,Nostalgie,1,16,8,25,6,13,24,3,14,24,3,16,17,4,13,10,7,16,21,1,19,18,2,21,15,1,19,12,3,19,6,1,22
23313,mirage,Nostalgie,E-frag.net,1,16,4,26,0,8,21,4,9,19,5,14,12,6,12,9,0,8,18,1,17,11,0,18,9,2,18,7,4,17,6,2,17
23314,dust2,Nostalgie,E-frag.net,0,8,16,20,4,20,14,5,19,15,4,22,10,4,19,8,4,22,26,3,13,24,6,13,22,1,13,19,7,14,11,6,14
23315,cache,Nostalgie,Vega Squadron,0,3,16,13,1,17,11,1,17,10,3,18,8,3,16,3,1,16,21,1,11,19,2,6,19,3,8,18,2,9,7,4,11
23316,mirage,Vega Squadron,Nostalgie,1,16,6,20,2,11,20,4,11,21,6,10,16,1,13,13,7,14,19,2,17,15,2,18,13,3,18,10,1,20,2,2,17
23317,dust2,AbsoluteTerror,Miraculous Hawks,1,16,1,28,2,7,26,4,6,11,3,3,8,4,5,10,4,8,8,1,16,7,1,17,5,2,17,5,0,16,4,1,17
23318,dust2,TheMongolz,MVP.karnal,1,16,14,29,4,18,25,6,21,17,5,20,15,2,19,18,7,22,22,5,20,20,5,21,20,3,22,21,6,20,17,4,21
23319,mirage,QeeYou,AbsoluteTerror,1,16,7,27,1,12,18,3,10,20,6,14,12,4,9,17,1,15,16,4,20,12,3,16,13,1,18,12,2,19,7,5,21
23320,train,Virtus.pro,fnatic,1,16,5,25,2,11,21,2,10,15,7,8,15,3,9,12,4,13,14,1,16,12,0,18,11,2,18,7,1,17,7,2,19
23321,cache,fnatic,Virtus.pro,0,4,16,12,3,15,12,1,17,13,1,18,8,2,16,11,2,20,24,5,10,23,3,11,17,3,9,11,4,12,11,3,14
23322,cache,E-frag.net,Pries,1,16,10,27,8,18,28,5,16,22,2,14,16,2,14,12,9,22,23,2,21,20,7,21,16,3,19,13,5,23,12,2,22
23323,dust2,E-frag.net,Pries,1,16,9,26,7,14,20,1,16,18,5,15,17,4,16,17,5,12,22,6,19,15,2,19,14,0,19,13,5,21,9,3,20
23324,cobblestone,Games Academy,Conquest,0,1,16,10,2,14,9,0,13,9,0,16,8,3,15,8,0,15,25,4,8,17,3,9,14,5,11,10,0,6,7,1,10
23325,inferno,Conquest,Games Academy,1,16,14,24,3,17,23,6,21,22,3,22,20,7,23,14,4,20,26,3,21,25,3,18,20,6,18,16,13,24,14,6,23
23326,train,compLexity,3sUP,1,16,13,28,5,20,21,0,16,21,3,18,23,5,18,8,4,19,26,2,18,16,2,18,18,3,21,15,4,22,16,3,23
23327,dust2,compLexity,3sUP,1,16,8,21,1,16,22,2,13,17,3,14,17,2,14,13,6,16,18,2,17,14,5,15,14,0,18,13,4,19,13,3,21
23331,cobblestone,Liquid,Luminosity,1,16,9,24,3,12,22,1,16,20,4,16,17,5,16,15,5,15,20,3,19,19,0,19,13,3,19,11,3,19,12,2,22
23332,cache,Luminosity,Liquid,0,8,16,16,2,21,15,2,18,13,3,22,10,2,18,11,2,20,27,8,13,22,1,14,20,4,14,18,3,15,12,5,11
23333,mirage,Liquid,Luminosity,1,16,7,17,3,11,21,4,15,22,6,15,16,3,10,16,4,15,19,1,17,15,0,18,15,3,20,9,7,17,8,2,20
23335,dust2,Mythic,Method,1,16,12,23,1,15,23,5,19,21,3,19,20,3,18,15,0,15,23,6,19,21,1,20,17,6,22,13,2,18,12,5,23
23336,overpass,Method,Mythic,1,16,8,26,2,15,18,3,14,20,3,15,15,2,14,11,6,14,18,2,17,20,1,19,12,3,16,12,5,19,10,3,19
23341,mirage,Mythic,Conquest,0,7,16,17,1,20,16,1,17,15,4,17,10,5,20,8,6,20,24,3,11,21,5,11,21,6,13,17,3,15,11,4,16
23342,dust2,Mythic,Conquest,1,16,7,23,2,9,22,8,13,19,6,14,20,3,14,9,3,12,21,4,17,14,3,19,10,3,17,9,2,21,7,3,19
23344,mirage,TyLoo,Penguin,1,16,1,24,2,7,15,2,5,17,7,8,15,5,9,10,0,7,12,1,16,10,1,15,6,1,16,5,0,17,3,3,17
23345,overpass,TSM,Virtus.pro,1,16,13,24,2,18,21,2,20,18,5,18,18,6,17,18,4,19,23,6,19,23,4,22,17,2,19,15,3,19,14,4,20
23346,train,Virtus.pro,TSM,1,16,7,24,5,13,21,5,14,18,2,9,18,3,14,16,5,14,21,0,18,15,1,20,11,3,21,9,5,19,8,4,19
23347,dust2,TSM,Virtus.pro,1,16,3,21,1,8,22,3,9,17,6,8,16,4,9,12,2,10,12,1,17,10,1,16,10,1,19,7,0,18,5,0,18
23348,cobblestone,Virtus.pro,TSM,1,16,7,29,5,14,22,3,11,19,3,11,14,2,11,10,7,12,16,2,17,12,1,19,12,1,18,11,2,19,8,2,21
23349,dust2,Skyred,Brutality,1,16,9,20,3,14,21,6,15,20,6,15,19,2,12,16,5,13,15,1,18,16,2,20,14,2,19,12,5,19,12,2,20
23350,cache,Insidious,MOTV,1,16,11,24,3,16,25,4,15,22,3,15,19,5,15,16,4,14,18,1,21,18,2,23,16,1,19,11,4,21,12,3,22
23351,mirage,Virtus.pro,TSM,1,16,14,27,2,19,25,2,19,21,2,19,19,5,19,13,3,19,21,1,18,19,3,20,18,5,21,20,5,23,17,5,23
23352,mirage,Insidious,Skyred,0,5,16,23,1,17,17,1,19,8,4,18,9,2,20,4,5,18,24,4,10,22,6,13,16,4,11,17,3,13,13,5,14
23356,dust2,Games Academy,Mythic,0,8,16,17,2,16,17,0,14,14,2,16,12,1,17,11,3,19,20,4,15,18,6,16,17,7,17,16,4,12,10,4,12
23357,mirage,Mythic,Games Academy,1,16,5,24,1,11,20,1,13,15,11,14,13,7,13,11,4,13,17,2,16,14,1,17,13,2,16,9,5,16,11,2,18
23359,mirage,volgare,MIXCAT,0,11,16,19,8,20,18,5,21,17,3,21,16,3,24,13,2,23,26,4,16,21,5,14,23,6,17,23,6,20,16,7,16
23360,dust2,LDLC Blue,Vega Squadron,1,16,4,22,5,12,18,7,13,20,4,15,15,4,11,15,4,12,16,3,17,13,3,17,15,2,19,10,3,19,9,4,18
23361,cache,OverGaming,KILLERFISH,1,16,0,20,4,4,18,4,4,20,0,5,11,1,5,11,7,7,7,0,16,5,1,16,5,1,16,4,3,16,4,1,16
23362,inferno,KappaKappa,Night Raid,0,13,16,25,3,18,23,4,21,21,1,18,18,4,19,16,4,21,24,4,19,25,2,19,22,4,19,16,5,24,9,3,22
23363,cobblestone,eaZyQuaL,Space Soldiers,0,3,16,12,1,18,9,3,18,7,0,17,7,2,19,4,0,18,20,1,6,15,0,5,20,8,10,16,4,5,19,5,13
23364,mirage,Epsilon,AWTR,0,7,16,16,1,18,14,1,19,12,2,17,11,3,20,6,2,20,29,3,11,22,2,11,15,3,9,18,3,18,10,4,11
23365,cache,x6tence,KOWABUNGA,1,16,7,30,2,11,17,5,13,17,6,14,15,2,16,14,3,17,17,3,17,19,2,19,11,3,19,13,3,20,11,5,18
23366,overpass,Mythic,Luminosity,1,16,8,25,4,12,20,4,14,17,5,15,16,3,16,13,4,18,19,6,19,18,2,15,15,2,17,13,3,19,8,3,21
23367,cache,Luminosity,Mythic,1,16,13,25,3,19,22,0,17,21,9,20,18,2,20,17,3,19,24,3,18,21,4,20,21,1,21,19,1,20,10,10,24
23368,cobblestone,Luminosity,Mythic,1,16,8,28,3,15,21,3,9,21,4,14,16,7,12,12,5,17,18,2,18,17,4,19,15,2,22,8,4,19,9,1,20
23369,cobblestone,Conquest,Coast,1,16,6,19,5,15,20,3,16,19,2,14,17,4,13,13,2,14,21,3,18,16,4,16,15,3,19,11,2,17,9,4,19
23373,cobblestone,CLG,compLexity,1,16,11,25,5,14,21,3,19,17,8,18,18,2,17,16,8,19,18,6,19,20,2,19,17,3,18,18,3,23,14,7,18
23374,cache,CLG,compLexity,1,16,5,20,3,8,23,1,12,20,5,12,15,7,12,14,5,10,18,1,20,12,1,18,10,4,18,8,1,17,6,2,19
23375,cache,3sUP,Liquid,0,6,16,13,1,17,12,2,19,11,4,17,10,3,19,8,2,18,23,4,10,22,3,12,15,3,10,18,5,12,12,6,11
23376,train,Liquid,3sUP,1,16,14,29,6,17,20,2,14,21,2,16,20,4,21,17,2,24,21,5,22,19,6,21,18,2,21,18,5,22,16,4,22
23377,inferno,ARMADA,FLUGGENKK,1,16,13,23,2,17,20,3,15,22,11,20,21,3,20,12,5,20,29,4,17,21,9,20,16,2,20,14,1,20,11,6,21
23378,cache,FLUGGENKK,ARMADA,0,5,16,16,0,19,12,4,19,9,1,17,10,1,18,8,2,19,23,3,12,21,1,12,21,2,10,17,10,11,10,2,10
23379,dust2,CSGO-Saloon,faithIN,1,16,10,25,8,14,23,6,14,21,4,19,15,2,15,12,2,17,23,1,19,19,6,21,13,5,18,12,2,18,11,3,20
23380,mirage,faithIN,CSGO-Saloon,0,13,16,19,2,19,20,3,21,19,8,22,18,1,22,14,5,23,28,5,17,22,7,16,19,4,19,20,3,20,18,4,18
23381,cobblestone,CSGO-Saloon,ARMADA,0,12,16,27,7,18,22,3,19,17,7,23,16,2,20,14,4,22,23,1,18,24,7,21,19,4,19,19,6,17,17,2,21
23382,inferno,ARMADA,CSGO-Saloon,0,14,16,24,4,19,23,1,22,17,4,19,19,5,22,10,4,20,25,0,15,22,2,18,19,7,18,18,3,19,18,2,23
23384,cache,Torpedo,MIXCAT,0,14,16,38,3,19,20,5,20,18,8,22,14,3,19,15,5,19,22,4,20,24,7,21,23,4,24,16,5,18,14,5,22
23385,mirage,MIXCAT,Torpedo,0,14,16,29,5,22,19,7,20,21,3,24,17,10,20,10,7,22,34,8,20,23,1,17,18,6,19,16,7,18,17,6,22
23386,inferno,Torpedo,MIXCAT,0,12,16,21,2,19,17,3,18,17,4,19,15,3,21,13,2,20,25,3,15,25,1,17,19,6,17,18,3,16,10,6,18
23387,inferno,Night Raid,SK,0,4,16,15,1,17,12,2,16,8,4,14,9,2,13,5,0,17,20,5,10,14,1,9,16,6,10,14,1,11,13,2,9
23388,overpass,Night Raid,SK,0,10,16,22,3,18,16,5,19,17,8,22,18,9,24,13,3,24,26,3,16,25,8,19,19,1,15,23,7,19,14,6,17
23389,overpass,dignitas,AWTR,1,16,8,31,2,13,25,5,13,20,4,12,14,5,10,12,6,13,17,2,18,14,0,21,12,2,20,10,4,22,8,4,21
23390,mirage,dignitas,AWTR,1,16,12,24,4,16,22,4,18,19,6,17,15,2,17,12,1,19,25,8,20,20,0,17,18,6,19,12,2,17,12,2,19
23391,overpass,k1ck,dignitas,0,9,16,25,4,19,18,2,17,12,6,17,12,5,17,13,2,19,26,2,16,17,5,16,17,2,14,15,5,16,14,7,18
23394,overpass,Dobry&amp;Gaming,OverGaming,1,16,3,19,7,10,19,6,9,18,6,12,15,3,9,14,3,11,15,2,16,9,3,17,11,2,17,9,3,16,7,3,19
23395,cache,OverGaming,Dobry&amp;Gaming,0,8,16,13,1,16,15,5,20,15,3,18,12,2,17,15,5,21,25,8,17,22,5,12,15,1,12,16,3,16,14,2,14
23396,train,k1ck,Worst Players,1,16,4,23,3,10,20,2,9,18,2,10,18,8,10,9,5,13,18,0,18,8,2,16,10,0,18,7,1,18,9,1,18
23400,mirage,LDLC Blue,PENTA,0,9,16,23,2,18,17,3,18,16,7,23,13,4,20,13,2,20,27,6,16,22,9,16,22,4,15,18,4,16,10,4,19
23401,inferno,LDLC Blue,PENTA,1,16,1,24,2,8,17,6,6,18,4,8,10,3,3,11,6,7,9,1,16,8,0,16,7,1,17,6,2,16,2,3,16
23403,dust2,Reason,LDLC Blue,1,16,10,24,5,13,24,11,16,19,2,15,17,4,16,9,6,10,18,2,16,15,2,18,15,3,20,9,6,18,12,4,22
23404,cobblestone,LDLC Blue,Reason,0,5,16,20,1,16,14,2,18,10,4,16,7,3,17,7,2,18,22,5,10,18,1,14,18,2,12,14,3,10,13,5,13
23405,dust2,x6tence,London C,0,7,16,15,4,16,15,0,18,14,3,18,14,4,21,12,3,20,28,7,13,21,3,15,16,5,12,15,4,14,13,4,16
23406,mirage,London C,x6tence,0,13,16,25,4,19,27,4,21,18,1,20,17,6,20,10,7,19,22,2,19,24,9,19,25,8,22,15,6,18,13,8,19
23407,cache,London C,x6tence,1,16,5,22,6,12,21,5,15,15,3,9,15,1,10,13,4,11,14,2,17,10,2,16,11,2,17,11,2,17,11,1,20
23408,cobblestone,Reason,Space Soldiers,1,16,8,29,3,16,19,3,13,20,4,13,18,2,12,10,4,13,22,0,22,13,2,16,11,2,18,9,1,18,12,4,22
23409,cache,Space Soldiers,Reason,0,13,16,29,6,18,24,3,19,16,4,16,17,3,23,12,7,19,23,4,19,21,7,18,18,3,20,17,1,22,16,3,19
23410,dust2,MIXCAT,SK,1,16,14,27,6,20,28,8,21,22,5,17,13,2,19,11,5,20,29,4,18,22,2,21,20,4,20,13,6,19,13,5,23
23411,cobblestone,MIXCAT,SK,1,16,14,28,7,21,26,1,22,22,6,22,20,3,21,12,6,24,30,1,17,23,10,23,22,6,22,19,6,22,16,6,24
23412,overpass,Dobry&amp;Gaming,London C,1,16,11,26,6,13,23,3,19,19,4,19,21,8,19,14,1,16,19,2,22,20,10,21,15,1,19,16,4,18,15,3,23
23413,dust2,London C,Dobry&amp;Gaming,0,12,16,28,2,19,21,3,20,19,2,18,16,1,23,10,7,22,22,3,17,21,2,15,20,10,20,20,1,21,18,5,21
23414,cache,Dobry&amp;Gaming,MIXCAT,1,16,5,23,1,9,22,3,10,19,1,11,16,9,12,13,2,10,14,0,17,15,1,19,10,2,21,6,2,16,7,1,20
23415,dust2,Dobry&amp;Gaming,MIXCAT,1,16,12,26,3,17,22,2,15,24,4,17,19,5,20,17,11,18,21,2,21,19,2,19,16,5,21,18,6,24,13,4,24
23416,dust2,dignitas,Reason,1,16,13,27,3,18,20,2,16,23,6,21,19,1,21,14,5,18,20,5,19,19,1,19,22,9,23,17,5,22,16,4,20
23417,mirage,Reason,dignitas,0,7,16,15,4,18,13,1,18,15,1,20,13,1,19,7,3,18,22,1,12,19,4,10,17,3,10,17,4,14,18,4,17
23418,mirage,Epsilon,ESC,0,13,16,23,3,16,26,4,22,22,2,21,19,3,21,16,5,22,27,3,20,21,4,22,21,5,21,19,5,20,14,4,23
23419,cache,ESC,Epsilon,1,16,13,26,6,19,28,3,20,25,5,21,19,5,16,16,3,21,27,5,22,23,6,21,16,4,22,16,5,26,15,0,23
23420,dust2,Reason,MIXCAT,0,1,16,11,3,14,9,2,14,10,2,16,7,1,14,4,0,15,22,5,7,15,5,7,14,3,7,12,8,10,10,1,11
23421,cobblestone,Reason,MIXCAT,1,16,13,27,3,14,24,8,22,20,7,19,18,5,20,14,4,20,24,8,22,19,6,20,17,0,18,19,4,24,16,6,19
23422,inferno,MIXCAT,Reason,1,16,3,23,4,11,19,6,5,17,3,9,15,3,9,12,0,4,10,0,15,11,2,18,6,3,17,7,0,18,4,0,18
23423,mirage,eBettle,ESC,0,11,16,19,1,18,17,5,20,18,6,21,17,3,22,14,4,24,25,6,18,22,2,16,22,2,19,17,5,14,19,5,18
23424,cobblestone,ESC,eBettle,0,5,16,15,1,19,11,4,15,12,2,17,11,3,19,5,2,15,24,5,13,21,2,11,15,7,7,12,4,10,13,3,13
23425,dust2,ESC,eBettle,0,14,16,23,4,17,27,5,22,22,4,26,14,5,21,13,2,21,24,8,19,22,10,18,22,2,21,21,2,20,18,1,21
23426,overpass,Pries,Nostalgie,0,7,16,21,3,19,14,2,19,13,0,21,12,7,21,9,3,19,25,5,15,18,2,11,18,5,13,20,4,16,17,1,14
23427,dust2,Nostalgie,Pries,1,16,13,29,6,21,20,8,18,19,1,17,21,5,22,16,6,21,28,3,17,19,5,22,20,0,23,17,3,21,15,5,22
23428,train,Conquest,Luminosity,0,14,16,24,4,19,23,5,22,19,2,22,20,7,24,12,8,25,34,0,19,23,3,18,22,8,19,17,5,20,16,5,22
23436,cobblestone,Liquid,CLG,1,16,6,24,7,13,18,4,9,19,7,13,16,2,12,16,3,12,18,4,19,13,8,18,13,2,18,10,7,17,5,2,21
23437,overpass,CLG,Liquid,0,14,16,27,4,16,23,2,21,19,2,19,21,8,22,17,9,18,28,3,21,21,5,21,16,2,20,16,4,24,15,3,21
23438,overpass,Epsilon,E-frag.net,0,11,16,21,5,21,22,7,23,21,2,21,14,7,21,12,3,20,37,6,16,21,3,18,16,4,20,15,9,17,17,7,19
23439,mirage,E-frag.net,Epsilon,0,13,16,25,2,17,21,3,19,19,5,19,18,3,20,10,3,21,27,4,17,23,4,15,21,2,19,12,5,20,13,7,22
23440,cache,Epsilon,E-frag.net,0,14,16,29,3,23,24,3,20,22,3,20,16,2,24,12,4,22,34,4,18,25,7,21,21,2,21,18,7,19,10,5,24
23443,train,dignitas,Natus Vincere,0,9,16,20,1,18,19,5,16,17,1,18,16,5,22,12,3,19,23,5,17,22,4,15,17,4,18,14,2,15,17,2,19
23444,mirage,dignitas,HellRaisers,1,16,2,28,7,10,19,4,5,12,2,6,14,4,9,12,4,14,10,4,16,11,0,18,10,2,17,9,0,17,4,3,17
23445,overpass,dignitas,HellRaisers,1,16,10,25,4,15,23,3,12,24,3,15,11,2,18,14,8,23,23,3,19,21,3,22,15,3,18,14,6,20,10,4,19
23446,cache,Property,HellRaisers,1,16,12,25,5,18,26,7,19,17,1,15,19,4,18,16,6,22,21,2,20,20,2,18,21,4,21,20,4,21,10,3,24
23447,dust2,Property,HellRaisers,0,6,16,20,3,18,16,3,17,12,5,20,10,1,18,5,6,18,21,2,9,17,3,12,19,4,12,18,5,14,16,7,16
23448,inferno,Property,HellRaisers,0,12,16,24,7,23,19,6,19,18,7,19,18,7,20,15,5,21,23,4,17,26,7,18,24,2,25,17,4,14,12,5,21
23449,overpass,Natus Vincere,dignitas,1,16,10,21,2,15,23,3,18,21,8,17,18,4,14,17,5,16,22,3,23,18,2,16,15,6,19,18,3,22,7,2,21
23450,mirage,dignitas,Natus Vincere,0,10,16,19,5,17,19,2,21,17,5,18,17,6,19,12,4,22,25,6,15,23,4,17,21,2,16,16,3,19,12,8,17
23451,train,Property,G2,1,16,11,23,2,17,20,5,17,20,6,16,19,4,21,16,3,17,20,3,17,21,6,22,18,0,20,14,6,19,15,6,20
23452,cache,G2,Property,0,10,16,20,6,16,16,1,18,16,3,20,14,6,21,12,2,22,26,0,15,22,5,17,18,0,16,20,4,16,11,4,15
23453,train,Conquest,CLG,0,13,16,27,6,20,24,2,19,18,3,16,17,7,22,15,1,22,28,4,22,22,2,19,18,4,18,16,2,21,14,8,21
23454,cobblestone,CLG,Conquest,0,13,16,22,4,24,15,4,16,19,8,21,17,3,23,17,5,23,34,4,18,24,5,19,22,7,22,16,8,16,10,4,15
23455,mirage,Conquest,CLG,1,16,14,24,4,16,26,8,22,24,6,23,19,8,24,15,12,20,27,2,20,26,3,22,22,5,22,15,3,21,15,7,23
23456,dust2,Venom,Enemy,0,10,16,20,3,19,15,5,20,12,2,21,8,5,18,10,2,20,24,6,14,23,1,14,21,3,15,15,3,10,15,10,13
23457,cobblestone,Enemy,Venom,1,16,6,26,5,10,20,4,10,21,5,12,17,4,13,12,5,14,15,4,18,13,2,18,12,4,20,10,2,20,9,4,20
23458,overpass,LunatiK,WOOSAH,1,16,10,23,2,12,22,3,15,20,1,19,19,6,15,16,4,15,17,1,20,17,5,20,13,1,19,15,4,22,14,5,20
23459,dust2,LunatiK,WOOSAH,1,16,14,30,5,17,18,4,17,18,4,20,19,6,20,15,5,20,25,0,20,20,6,19,18,2,20,15,5,18,15,1,23
23460,inferno,LunatiK,WOOSAH,1,16,12,27,3,19,25,2,16,20,2,17,15,4,17,14,4,18,21,2,21,21,4,20,16,6,18,15,0,19,14,2,24
23461,cache,FlipSid3,INFINITY,1,16,14,36,2,15,28,6,22,23,8,18,20,8,22,11,4,21,20,7,23,23,4,24,18,2,22,17,5,23,20,3,26
23462,cobblestone,FlipSid3,INFINITY,1,16,3,25,3,8,21,8,9,17,4,8,12,3,4,12,2,9,10,1,18,9,1,16,6,2,17,7,1,18,6,1,18
23463,mirage,TSM,PENTA,1,16,8,23,4,12,20,4,10,22,2,13,17,6,14,13,1,10,16,5,18,15,3,20,12,1,21,10,4,18,6,4,18
23464,train,PENTA,TSM,0,5,16,18,2,16,13,4,17,9,3,17,9,0,18,6,4,18,21,3,8,21,1,8,17,6,11,17,3,15,10,1,13
23467,cache,Lions,European Misfits,1,16,12,24,7,21,20,7,15,21,4,15,18,3,17,17,3,19,23,0,17,16,2,21,17,9,21,16,4,21,15,4,20
23468,cobblestone,Lions,European Misfits,1,16,14,40,2,20,19,5,24,14,0,20,13,4,19,13,7,25,26,4,19,24,6,19,24,8,20,17,5,20,16,4,21
23469,dust2,Spain,Hungary,0,5,16,19,2,17,16,1,16,16,3,15,8,5,17,5,1,15,20,5,12,19,3,13,14,7,12,14,4,13,13,2,15
23470,dust2,Latvia,Portugal,0,3,16,17,3,17,13,1,15,10,2,17,9,2,19,6,4,17,22,1,10,23,6,10,17,2,13,13,4,10,10,2,12
23471,mirage,Gdansk Lions,PiTER,0,4,16,15,0,19,13,4,19,11,5,17,10,2,17,9,1,18,25,5,10,20,8,9,18,6,12,16,3,13,11,3,14
23472,cache,Denmark,Portugal,1,16,3,21,6,11,18,1,6,16,2,10,16,1,12,12,5,10,15,0,17,9,4,16,10,1,17,8,4,17,7,3,16
23473,train,eBettle,nerdRage,1,16,13,31,7,18,27,4,18,25,3,19,11,3,21,9,9,22,28,1,20,21,4,21,20,5,20,16,2,18,13,1,24
23474,dust2,eBettle,nerdRage,1,16,6,22,1,8,19,3,12,18,5,13,17,8,12,15,4,13,15,4,19,12,3,19,11,3,17,10,0,17,10,2,19
23475,cache,London C,XPC,0,7,16,15,1,18,13,3,19,8,1,16,12,5,20,11,3,20,22,4,12,19,3,12,21,6,13,15,2,11,16,2,12
23476,cache,Latvia,Poland,0,10,16,24,1,17,18,4,22,16,2,18,17,2,22,9,3,19,25,4,17,23,6,17,19,3,17,17,2,16,14,1,17
23477,cobblestone,Ukraine,France,0,10,16,25,3,20,21,0,20,16,7,20,15,2,18,11,2,22,24,6,20,22,3,13,19,5,18,19,7,19,16,1,18
23478,mirage,Kazakhstan,Poland,1,16,10,24,3,14,23,4,17,18,9,17,18,3,20,13,3,18,18,3,19,21,5,20,16,5,19,15,2,19,16,4,19
23481,dust2,CeX,Infused,0,6,16,15,3,17,15,1,17,14,3,18,12,1,19,8,2,18,26,5,13,16,2,10,16,4,9,16,4,17,15,2,15
23482,mirage,mousesports,PENTA,1,16,8,28,7,15,18,1,14,17,2,14,17,6,17,11,0,10,14,4,18,14,2,16,15,6,20,13,2,18,13,0,20
23483,dust2,PENTA,mousesports,1,16,12,26,4,19,26,6,18,15,4,18,13,1,18,13,1,18,32,3,18,16,3,19,16,7,20,14,6,18,12,5,18
23484,overpass,Vega Squadron,eBettle,0,3,16,12,2,16,12,3,17,9,2,16,9,1,17,5,1,16,25,1,9,22,4,11,16,2,7,13,4,10,6,3,11
23485,mirage,Vega Squadron,eBettle,1,16,9,30,5,14,23,8,17,17,1,14,16,2,14,13,7,19,21,4,20,17,1,19,16,4,19,14,5,22,10,4,19
23486,dust2,Vega Squadron,eBettle,0,4,16,15,4,17,11,1,16,11,2,17,9,2,17,8,1,18,25,2,11,20,4,6,17,2,10,12,5,12,11,3,16
23487,inferno,Spain,France,0,5,16,15,2,15,12,4,19,10,2,17,9,2,19,9,2,20,21,3,11,18,4,10,18,1,11,19,8,10,14,2,13
23490,inferno,Serbia,France,0,7,16,23,0,20,15,1,18,10,3,16,10,6,19,10,4,19,22,2,15,19,4,12,21,1,15,13,4,11,17,4,15
23495,inferno,Choke,United Estonia,0,8,16,20,4,18,18,4,16,12,3,16,12,0,18,12,3,20,30,8,12,20,2,15,19,3,12,12,2,15,7,6,20
23496,dust2,fish123,GLG,1,16,13,26,3,16,24,9,20,22,6,21,20,2,21,13,1,19,30,9,20,21,2,22,20,4,21,12,3,21,13,4,21
23497,overpass,Property,E-frag.net,0,8,16,19,2,17,17,2,20,14,1,18,13,6,20,8,3,19,27,0,14,22,3,12,16,3,10,14,5,17,15,3,18
23498,cache,E-frag.net,Property,1,16,7,21,3,10,19,4,14,18,3,12,17,5,15,14,5,15,21,0,16,20,7,18,10,1,17,11,4,20,4,1,18
23499,cache,ENCORE,Sihirdar Rehberi,1,16,11,41,4,16,23,3,16,16,6,17,16,1,17,13,3,14,23,6,20,18,2,21,15,3,23,13,4,23,11,1,22
23500,inferno,ENCORE,Sihirdar Rehberi,1,16,4,30,4,9,20,4,8,16,2,9,12,6,9,16,6,14,12,1,19,15,2,18,9,2,18,6,2,19,5,5,20
23504,cobblestone,PiTER,Planetkey,1,16,9,20,4,17,20,0,13,19,5,15,19,9,19,19,9,19,22,1,17,19,4,19,14,1,18,14,8,21,13,2,22
23505,cache,LGB,1337,1,16,13,28,4,18,24,3,21,18,3,19,19,2,20,12,2,20,27,3,18,23,4,21,21,4,23,15,5,20,12,7,19
23506,inferno,1337,LGB,1,16,11,23,4,13,20,5,16,21,9,18,21,3,18,18,6,18,17,1,19,20,2,22,18,2,19,17,2,23,11,6,20
23507,mirage,1337,LGB,1,16,10,25,7,16,23,6,19,20,2,14,19,7,14,14,4,19,24,5,17,20,5,20,16,1,19,17,4,22,5,2,23
23510,dust2,uX,INSHOCK,1,16,11,30,2,17,28,4,15,18,3,15,15,3,16,11,6,17,22,3,21,18,1,19,16,2,19,14,4,20,10,4,23
23515,cobblestone,Skyfire,SYF,0,14,16,27,7,16,23,5,20,22,6,22,22,7,22,15,5,21,24,7,20,24,4,22,20,4,19,18,3,23,15,5,25
